Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
12800.12	12800120	12812.87	12812870	12.75	12750															
12838.02	12838020	12844.67	12844670	6.65	6650															
12846.52	12846520	12859.47	12859470	12.95	12950															
12863.62	12863620	12870.47	12870470	6.85	6850															
12884.72	12884720	12890.57	12890570	5.85	5850															
12909.02	12909020	12916.87	12916870	7.85	7850															
12921.82	12921820	12928.27	12928270	6.45	6450															
12940.02	12940020	12950.72	12950720	10.7	10700															
12950.72	12950720	12959.42	12959420	8.7	8700															
12959.42	12959420	12965.17	12965170	5.75	5750															
13010.02	13010020	13016.97	13016970	6.95	6950															
13024.22	13024220	13038.67	13038670	14.45	14450															
13039.42	13039420	13051.77	13051770	12.35	12350															
13060.62	13060620	13071.52	13071520	10.9	10900															
13071.52	13071520	13088.17	13088170	16.65	16650															
13178.12	13178120	13183.97	13183970	5.85	5850															
13189.62	13189620	13200.92	13200920	11.3	11300															
13200.92	13200920	13206.57	13206570	5.65	5650															
13210.42	13210420	13218.27	13218270	7.85	7850															
13230.12	13230120	13235.97	13235970	5.85	5850															
13991.32	13991320	13996.77	13996770	5.45	5450															
14028.22	14028220	14044.27	14044270	16.05	16050															
14072.52	14072520	14079.17	14079170	6.65	6650															
14094.92	14094920	14102.17	14102170	7.25	7250															
14106.42	14106420	14111.92	14111920	5.5	5500															
14111.92	14111920	14117.27	14117270	5.35	5350															
14134.22	14134220	14141.02	14141020	6.8	6800															
14141.02	14141020	14148.07	14148070	7.05	7050															
14173.62	14173620	14185.27	14185270	11.65	11650															
14260.62	14260620	14267.07	14267070	6.45	6450															
14279.72	14279720	14286.27	14286270	6.55	6550															
14485.22	14485220	14492.47	14492470	7.25	7250															
14495.72	14495720	14501.27	14501270	5.55	5550															
14703.24	14703240	14705.06	14705060	1.82	1820															
14739.41	14739410	14740.68	14740680	1.27	1270															
14873.41	14873410	14874.88	14874880	1.47	1470															
14966.24	14966240	14967.04	14967040	0.8	800															
15123.78	15123780	15124.58	15124580	0.8	800															
15197.63	15197630	15199.23	15199230	1.6	1600															
15201.01	15201010	15202.23	15202230	1.22	1220															
15279.46	15279460	15281.55	15281550	2.09	2090															
15282.35	15282350	15284.6	15284600	2.25	2250															
15295.2	15295200	15296.98	15296980	1.78	1780															
15297.78	15297780	15299.71	15299710	1.93	1930															
15300.51	15300510	15301.88	15301880	1.37	1370															
15311.05	15311050	15312.08	15312080	1.03	1030															
15312.68	15312680	15313.55	15313550	0.87	870															
15315.33	15315330	15316.79	15316790	1.46	1460															
15378.84	15378840	15379.97	15379970	1.13	1130															
15393.15	15393150	15394.02	15394020	0.87	870															
15425.92	15425920	15429.13	15429130	3.21	3210															
15466.41	15466410	15467.23	15467230	0.82	820															
15743.28	15743280	15744.71	15744710	1.43	1430															
15766.73	15766730	15767.54	15767540	0.81	810															
15780.88	15780880	15781.74	15781740	0.86	860															
15785.68	15785680	15786.51	15786510	0.83	830															
16545.17	16545170	16546.03	16546030	0.86	860															
16567.69	16567690	16568.73	16568730	1.04	1040															
16675.3	16675300	16676.1	16676100	0.8	800															
16688.57	16688570	16690.45	16690450	1.88	1880															
16693.01	16693010	16694.42	16694420	1.41	1410															
16708.35	16708350	16712.63	16712630	4.28	4280															
16718.7	16718700	16719.85	16719850	1.15	1150															
16765.81	16765810	16767.85	16767850	2.04	2040															
16990.98	16990980	16995.06	16995060	4.08	4080															
17029.22	17029220	17030.34	17030340	1.12	1120															
17119.6	17119600	17120.4	17120400	0.8	800															
17253.2	17253200	17254.01	17254010	0.81	810															
17350.98	17350980	17353.04	17353040	2.06	2060															
17353.66	17353660	17354.7	17354700	1.04	1040															
17355.62	17355620	17356.48	17356480	0.86	860															
17367.74	17367740	17368.54	17368540	0.8	800															
17382.45	17382450	17385.16	17385160	2.71	2710															
17386.36	17386360	17387.16	17387160	0.8	800															
17534.37	17534370	17535.17	17535170	0.8	800															
17546.63	17546630	17547.43	17547430	0.8	800															
17572.08	17572080	17574.33	17574330	2.25	2250															
17655.35	17655350	17656.17	17656170	0.82	820															
17667.96	17667960	17669.79	17669790	1.83	1830															
17670.59	17670590	17672.29	17672290	1.7	1700															
17765.96	17765960	17770.93	17770930	4.97	4970															
17822.13	17822130	17823.01	17823010	0.88	880															
18041.98	18041980	18045.21	18045210	3.23	3230															
18237.19	18237190	18240.1	18240100	2.91	2910															
18308.96	18308960	18309.95	18309950	0.99	990															
18321.25	18321250	18322.4	18322400	1.15	1150															
18446.62	18446620	18447.44	18447440	0.82	820															
18590.27	18590270	18591.1	18591100	0.83	830															
18594.94	18594940	18596.06	18596060	1.12	1120															
18597.43	18597430	18598.25	18598250	0.82	820															
18600.71	18600710	18602.05	18602050	1.34	1340															
18607.32	18607320	18608.15	18608150	0.83	830															
18615.07	18615070	18615.87	18615870	0.8	800															
18617.41	18617410	18618.07	18618070	0.66	660															
18625.43	18625430	18627.07	18627070	1.64	1640															
18649.31	18649310	18650.24	18650240	0.93	930															
18661.16	18661160	18662.42	18662420	1.26	1260															
18678.69	18678690	18679.57	18679570	0.88	880															
18702.71	18702710	18703.91	18703910	1.2	1200															
18726.19	18726190	18727.04	18727040	0.85	850															
18832.72	18832720	18833.52	18833520	0.8	800															
18843.94	18843940	18844.82	18844820	0.88	880															
18853.86	18853860	18854.66	18854660	0.8	800															
18857.85	18857850	18858.68	18858680	0.83	830															
18861.16	18861160	18861.97	18861970	0.81	810															
18887.04	18887040	18888.12	18888120	1.08	1080															
18890.0	18890000	18890.81	18890810	0.81	810															
18909.62	18909620	18910.46	18910460	0.84	840															
18954.11	18954110	18954.91	18954910	0.8	800															
18966.75	18966750	18967.56	18967560	0.81	810															
18968.71	18968710	18969.75	18969750	1.04	1040															
18990.86	18990860	18991.8	18991800	0.94	940															
19006.2	19006200	19007.01	19007010	0.81	810															
19017.83	19017830	19018.66	19018660	0.83	830															
19025.15	19025150	19025.95	19025950	0.8	800															
19036.1	19036100	19037.18	19037180	1.08	1080															
19047.26	19047260	19048.09	19048090	0.83	830															
19048.9	19048900	19049.73	19049730	0.83	830															
19050.73	19050730	19051.58	19051580	0.85	850															
19052.83	19052830	19053.97	19053970	1.14	1140															
19054.79	19054790	19055.79	19055790	1.0	1000															
19056.59	19056590	19057.84	19057840	1.25	1250															
19061.18	19061180	19062.34	19062340	1.16	1160															
19085.12	19085120	19085.93	19085930	0.81	810															
19087.43	19087430	19089.06	19089060	1.63	1630															
19095.86	19095860	19096.69	19096690	0.83	830															
19099.89	19099890	19100.72	19100720	0.83	830															
19120.55	19120550	19121.35	19121350	0.8	800															
19182.24	19182240	19183.05	19183050	0.81	810															
19186.96	19186960	19188.33	19188330	1.37	1370															
19189.59	19189590	19190.39	19190390	0.8	800															
19198.41	19198410	19200.17	19200170	1.76	1760															
19210.58	19210580	19211.39	19211390	0.81	810															
19214.49	19214490	19215.37	19215370	0.88	880															
19216.62	19216620	19217.42	19217420	0.8	800															
19218.72	19218720	19219.56	19219560	0.84	840															
19226.92	19226920	19228.2	19228200	1.28	1280															
19234.72	19234720	19235.57	19235570	0.85	850															
19244.03	19244030	19244.83	19244830	0.8	800															
19246.93	19246930	19247.78	19247780	0.85	850															
19252.35	19252350	19253.15	19253150	0.8	800															
19260.17	19260170	19260.97	19260970	0.8	800															
19271.93	19271930	19273.61	19273610	1.68	1680															
19274.99	19274990	19276.17	19276170	1.18	1180															
19294.45	19294450	19295.28	19295280	0.83	830															
19296.11	19296110	19297.08	19297080	0.97	970															
19352.08	19352080	19352.88	19352880	0.8	800															
19357.68	19357680	19358.48	19358480	0.8	800															
19359.46	19359460	19360.26	19360260	0.8	800															
19364.38	19364380	19365.19	19365190	0.81	810															
19369.02	19369020	19369.96	19369960	0.94	940															
19377.42	19377420	19378.24	19378240	0.82	820															
19388.06	19388060	19389.56	19389560	1.5	1500															
19390.96	19390960	19392.86	19392860	1.9	1900															
19393.92	19393920	19398.65	19398650	4.73	4730															
19399.45	19399450	19400.27	19400270	0.82	820															
19400.95	19400950	19402.38	19402380	1.43	1430															
19403.18	19403180	19404.36	19404360	1.18	1180															
19405.31	19405310	19409.81	19409810	4.5	4500															
19411.27	19411270	19412.1	19412100	0.83	830															
19413.23	19413230	19414.63	19414630	1.4	1400															
19415.48	19415480	19416.28	19416280	0.8	800															
19417.98	19417980	19419.26	19419260	1.28	1280															
19421.51	19421510	19424.79	19424790	3.28	3280															
19426.51	19426510	19427.35	19427350	0.84	840															
19435.4	19435400	19436.2	19436200	0.8	800															
19443.09	19443090	19446.99	19446990	3.9	3900															
19447.83	19447830	19448.67	19448670	0.84	840															
19462.24	19462240	19463.41	19463410	1.17	1170															
19485.77	19485770	19486.58	19486580	0.81	810															
19528.09	19528090	19528.9	19528900	0.81	810															
19577.17	19577170	19579.31	19579310	2.14	2140															
19579.91	19579910	19581.86	19581860	1.95	1950															
19586.32	19586320	19587.12	19587120	0.8	800															
19661.36	19661360	19662.23	19662230	0.87	870															
19707.81	19707810	19711.0	19711000	3.19	3190															
19724.07	19724070	19724.99	19724990	0.92	920															
19972.52	19972520	19973.55	19973550	1.03	1030															
20002.78	20002780	20003.65	20003650	0.87	870															
20371.74	20371740	20372.54	20372540	0.8	800															
20373.73	20373730	20374.91	20374910	1.18	1180															
20420.26	20420260	20421.96	20421960	1.7	1700															
20422.77	20422770	20424.29	20424290	1.52	1520															
20429.81	20429810	20430.63	20430630	0.82	820															
20436.03	20436030	20436.83	20436830	0.8	800															
20437.43	20437430	20438.68	20438680	1.25	1250															
20443.17	20443170	20443.99	20443990	0.82	820															
20446.37	20446370	20447.17	20447170	0.8	800															
20449.39	20449390	20452.89	20452890	3.5	3500															
20454.37	20454370	20455.52	20455520	1.15	1150															
20460.17	20460170	20465.75	20465750	5.58	5580															
20467.74	20467740	20497.92	20497920	30.18	30180															
20498.52	20498520	20507.8	20507800	9.28	9280															
20514.98	20514980	20542.33	20542330	27.35	27350															
20549.96	20549960	20550.79	20550790	0.83	830															
20565.65	20565650	20567.5	20567500	1.85	1850															
20596.29	20596290	20597.09	20597090	0.8	800															
20602.16	20602160	20604.09	20604090	1.93	1930															
20622.01	20622010	20623.79	20623790	1.78	1780															
20635.54	20635540	20636.43	20636430	0.89	890															
20640.68	20640680	20641.48	20641480	0.8	800															
20675.52	20675520	20676.4	20676400	0.88	880															
20678.52	20678520	20679.81	20679810	1.29	1290															
20688.21	20688210	20689.13	20689130	0.92	920															
20690.07	20690070	20690.87	20690870	0.8	800															
20705.01	20705010	20705.87	20705870	0.86	860															
20727.62	20727620	20728.42	20728420	0.8	800															
20742.08	20742080	20742.93	20742930	0.85	850															
20748.43	20748430	20751.85	20751850	3.42	3420															
20752.48	20752480	20758.83	20758830	6.35	6350															
20761.07	20761070	20762.03	20762030	0.96	960															
20771.41	20771410	20772.21	20772210	0.8	800															
20775.44	20775440	20776.5	20776500	1.06	1060															
20786.12	20786120	20787.19	20787190	1.07	1070															
20803.08	20803080	20803.89	20803890	0.81	810															
20804.71	20804710	20806.98	20806980	2.27	2270															
20807.58	20807580	20812.79	20812790	5.21	5210															
20813.39	20813390	20815.89	20815890	2.5	2500															
20831.71	20831710	20834.98	20834980	3.27	3270															
20949.41	20949410	20950.62	20950620	1.21	1210															
20954.55	20954550	20955.35	20955350	0.8	800															
21039.56	21039560	21040.36	21040360	0.8	800															
21045.1	21045100	21046.93	21046930	1.83	1830															
21080.12	21080120	21081.45	21081450	1.33	1330															
21091.91	21091910	21093.4	21093400	1.49	1490															
21108.28	21108280	21109.43	21109430	1.15	1150															
21112.09	21112090	21112.96	21112960	0.87	870															
21421.03	21421030	21422.36	21422360	1.33	1330															
21435.92	21435920	21438.54	21438540	2.62	2620															
21439.52	21439520	21441.48	21441480	1.96	1960															
21442.3	21442300	21443.31	21443310	1.01	1010															
22057.82	22057820	22059.03	22059030	1.21	1210															
22072.78	22072780	22074.08	22074080	1.3	1300															
22160.75	22160750	22161.55	22161550	0.8	800															
22267.28	22267280	22268.08	22268080	0.8	800															
22311.23	22311230	22312.18	22312180	0.95	950															
22356.62	22356620	22359.16	22359160	2.54	2540															
22385.3	22385300	22386.11	22386110	0.81	810															
22386.95	22386950	22387.84	22387840	0.89	890															
22394.49	22394490	22396.61	22396610	2.12	2120															
22408.61	22408610	22409.42	22409420	0.81	810															
22410.69	22410690	22411.61	22411610	0.92	920															
22424.52	22424520	22425.32	22425320	0.8	800															
22429.97	22429970	22430.88	22430880	0.91	910															
22445.37	22445370	22447.23	22447230	1.86	1860															
22461.37	22461370	22462.32	22462320	0.95	950															
22484.34	22484340	22485.55	22485550	1.21	1210															
22486.39	22486390	22487.38	22487380	0.99	990															
22495.83	22495830	22496.71	22496710	0.88	880															
22504.94	22504940	22505.77	22505770	0.83	830															
22519.41	22519410	22520.21	22520210	0.8	800															
22542.69	22542690	22543.83	22543830	1.14	1140															
22544.78	22544780	22546.26	22546260	1.48	1480															
22562.25	22562250	22563.06	22563060	0.81	810															
22564.11	22564110	22564.92	22564920	0.81	810															
22581.63	22581630	22582.69	22582690	1.06	1060															
22589.05	22589050	22590.15	22590150	1.1	1100															
22590.95	22590950	22592.13	22592130	1.18	1180															
22647.39	22647390	22648.19	22648190	0.8	800															
22693.96	22693960	22697.2	22697200	3.24	3240															
22712.8	22712800	22714.79	22714790	1.99	1990															
22721.46	22721460	22722.41	22722410	0.95	950															
22754.72	22754720	22757.31	22757310	2.59	2590															
22821.37	22821370	22823.09	22823090	1.72	1720															
23016.91	23016910	23019.67	23019670	2.76	2760															
23031.57	23031570	23032.37	23032370	0.8	800															
23034.84	23034840	23035.79	23035790	0.95	950															
23037.97	23037970	23038.84	23038840	0.87	870															
23041.37	23041370	23045.36	23045360	3.99	3990															
23053.15	23053150	23054.16	23054160	1.01	1010															
23055.11	23055110	23055.98	23055980	0.87	870															
23063.98	23063980	23064.78	23064780	0.8	800															
23078.62	23078620	23079.79	23079790	1.17	1170															
23108.0	23108000	23108.81	23108810	0.81	810															
23149.44	23149440	23150.5	23150500	1.06	1060															
23154.81	23154810	23156.7	23156700	1.89	1890															
23162.16	23162160	23162.96	23162960	0.8	800															
23195.0	23195000	23196.08	23196080	1.08	1080															
23197.34	23197340	23200.04	23200040	2.7	2700															
23201.33	23201330	23202.93	23202930	1.6	1600															
23208.32	23208320	23209.65	23209650	1.33	1330															
23212.59	23212590	23213.49	23213490	0.9	900															
23225.56	23225560	23226.36	23226360	0.8	800															
23232.07	23232070	23234.3	23234300	2.23	2230															
23252.0	23252000	23253.65	23253650	1.65	1650															
23260.77	23260770	23263.51	23263510	2.74	2740															
23296.65	23296650	23298.2	23298200	1.55	1550															
23299.5	23299500	23300.3	23300300	0.8	800															
23301.71	23301710	23303.07	23303070	1.36	1360															
23304.06	23304060	23305.93	23305930	1.87	1870															
23308.3	23308300	23309.9	23309900	1.6	1600															
23334.18	23334180	23335.94	23335940	1.76	1760															
23418.82	23418820	23420.78	23420780	1.96	1960															
23425.91	23425910	23427.01	23427010	1.1	1100															
23528.32	23528320	23530.25	23530250	1.93	1930															
23610.63	23610630	23613.35	23613350	2.72	2720															
23638.6	23638600	23639.4	23639400	0.8	800															
23644.26	23644260	23645.06	23645060	0.8	800															
23812.15	23812150	23813.16	23813160	1.01	1010															
23820.54	23820540	23821.34	23821340	0.8	800															
23919.67	23919670	23920.95	23920950	1.28	1280															
23928.67	23928670	23931.0	23931000	2.33	2330															
23931.8	23931800	23932.6	23932600	0.8	800															
23949.27	23949270	23950.22	23950220	0.95	950															
23952.31	23952310	23953.55	23953550	1.24	1240															
23977.0	23977000	23977.8	23977800	0.8	800															
24076.8	24076800	24077.72	24077720	0.92	920															
24083.45	24083450	24085.02	24085020	1.57	1570															
24105.28	24105280	24106.2	24106200	0.92	920															
24322.71	24322710	24323.59	24323590	0.88	880															
24324.68	24324680	24325.48	24325480	0.8	800															
24335.92	24335920	24336.73	24336730	0.81	810															
24337.62	24337620	24338.43	24338430	0.81	810															
24340.94	24340940	24341.81	24341810	0.87	870															
24361.91	24361910	24363.39	24363390	1.48	1480															
24370.76	24370760	24371.58	24371580	0.82	820															
24373.37	24373370	24376.87	24376870	3.5	3500															
24378.25	24378250	24379.18	24379180	0.93	930															
24380.92	24380920	24382.33	24382330	1.41	1410															
24383.13	24383130	24383.99	24383990	0.86	860															
24386.54	24386540	24388.71	24388710	2.17	2170															
24397.97	24397970	24398.8	24398800	0.83	830															
24402.93	24402930	24403.83	24403830	0.9	900															
24404.63	24404630	24405.62	24405620	0.99	990															
24411.91	24411910	24413.93	24413930	2.02	2020															
24419.64	24419640	24420.53	24420530	0.89	890															
24442.79	24442790	24444.45	24444450	1.66	1660															
24483.82	24483820	24484.62	24484620	0.8	800															
24487.84	24487840	24489.21	24489210	1.37	1370															
24490.21	24490210	24491.06	24491060	0.85	850															
24510.07	24510070	24511.2	24511200	1.13	1130															
24515.28	24515280	24516.18	24516180	0.9	900															
24518.44	24518440	24520.83	24520830	2.39	2390															
24521.63	24521630	24522.89	24522890	1.26	1260															
24524.59	24524590	24525.64	24525640	1.05	1050															
24534.95	24534950	24535.82	24535820	0.87	870															
24554.9	24554900	24557.6	24557600	2.7	2700															
24627.41	24627410	24628.21	24628210	0.8	800															
24687.32	24687320	24689.01	24689010	1.69	1690															
24696.19	24696190	24697.47	24697470	1.28	1280															
24704.37	24704370	24707.0	24707000	2.63	2630															
24786.48	24786480	24787.33	24787330	0.85	850															
24788.13	24788130	24789.82	24789820	1.69	1690															
24795.45	24795450	24796.28	24796280	0.83	830															
24799.35	24799350	24800.16	24800160	0.81	810															
24858.02	24858020	24859.37	24859370	1.35	1350															
25099.11	25099110	25099.92	25099920	0.81	810															
25133.11	25133110	25133.92	25133920	0.81	810															
25150.43	25150430	25157.53	25157530	7.1	7100															
25157.53	25157530	25169.18	25169180	11.65	11650															
25173.43	25173430	25179.28	25179280	5.85	5850															
25188.33	25188330	25197.58	25197580	9.25	9250															
25212.56	25212560	25213.37	25213370	0.81	810															
25321.46	25321460	25322.26	25322260	0.8	800															
25838.34	25838340	25845.09	25845090	6.75	6750															
25845.74	25845740	25857.69	25857690	11.95	11950															
25973.44	25973440	25979.59	25979590	6.15	6150															
26431.54	26431540	26449.19	26449190	17.65	17650															
26452.34	26452340	26482.89	26482890	30.55	30550															
26486.44	26486440	26495.69	26495690	9.25	9250															
26497.14	26497140	26507.89	26507890	10.75	10750															
26510.84	26510840	26517.79	26517790	6.95	6950															
26521.64	26521640	26530.09	26530090	8.45	8450															
26530.09	26530090	26531.57	26531570	1.48	1480															
26533.0	26533000	26533.8	26533800	0.8	800															
26538.54	26538540	26539.64	26539640	1.1	1100															
26539.64	26539640	26546.74	26546740	7.1	7100															
26546.74	26546740	26554.49	26554490	7.75	7750															
26614.45	26614450	26615.25	26615250	0.8	800															
26655.57	26655570	26657.01	26657010	1.44	1440															
26671.94	26671940	26680.29	26680290	8.35	8350															
26700.54	26700540	26701.34	26701340	0.8	800															
26717.94	26717940	26724.09	26724090	6.15	6150															
26728.44	26728440	26734.49	26734490	6.05	6050															
26770.05	26770050	26770.97	26770970	0.92	920															
26806.24	26806240	26811.59	26811590	5.35	5350															
26830.74	26830740	26837.79	26837790	7.05	7050															
26911.73	26911730	26913.12	26913120	1.39	1390															
26928.54	26928540	26935.49	26935490	6.95	6950															
26996.43	26996430	26997.23	26997230	0.8	800															
27003.02	27003020	27004.29	27004290	1.27	1270															
27014.93	27014930	27015.77	27015770	0.84	840															
27060.24	27060240	27068.09	27068090	7.85	7850															
27157.47	27157470	27158.28	27158280	0.81	810															
27163.84	27163840	27174.09	27174090	10.25	10250															
27176.64	27176640	27183.89	27183890	7.25	7250															
27187.44	27187440	27192.89	27192890	5.45	5450															
27209.44	27209440	27214.89	27214890	5.45	5450															
27236.14	27236140	27248.19	27248190	12.05	12050															
27250.24	27250240	27258.89	27258890	8.65	8650															
27267.24	27267240	27277.59	27277590	10.35	10350															
27345.64	27345640	27355.79	27355790	10.15	10150															
27361.14	27361140	27370.79	27370790	9.65	9650															
27434.25	27434250	27435.2	27435200	0.95	950															
27485.36	27485360	27486.17	27486170	0.81	810															
27577.89	27577890	27578.69	27578690	0.8	800															
27697.24	27697240	27698.05	27698050	0.81	810															
27702.03	27702030	27702.9	27702900	0.87	870															
27711.27	27711270	27712.07	27712070	0.8	800															
27750.49	27750490	27751.29	27751290	0.8	800															
27838.28	27838280	27846.49	27846490	8.21	8210															
27862.25	27862250	27863.29	27863290	1.04	1040															
27888.26	27888260	27889.06	27889060	0.8	800															
27892.49	27892490	27893.31	27893310	0.82	820															
28194.26	28194260	28195.39	28195390	1.13	1130															
28621.04	28621040	28621.87	28621870	0.83	830															
28714.78	28714780	28715.61	28715610	0.83	830															
28727.54	28727540	28734.09	28734090	6.55	6550															
28769.34	28769340	28776.79	28776790	7.45	7450															
28782.74	28782740	28788.69	28788690	5.95	5950															
28789.74	28789740	28798.34	28798340	8.6	8600															
28798.34	28798340	28808.19	28808190	9.85	9850															
28816.94	28816940	28826.59	28826590	9.65	9650															
28831.44	28831440	28837.04	28837040	5.6	5600															
28837.04	28837040	28845.69	28845690	8.65	8650															
28860.83	28860830	28861.73	28861730	0.9	900															
28966.21	28966210	28967.01	28967010	0.8	800															
29150.97	29150970	29151.77	29151770	0.8	800															
29319.79	29319790	29320.59	29320590	0.8	800															
29365.45	29365450	29366.79	29366790	1.34	1340															
29435.52	29435520	29436.38	29436380	0.86	860															
29459.74	29459740	29460.54	29460540	0.8	800															
29502.23	29502230	29503.05	29503050	0.82	820															
29534.32	29534320	29535.27	29535270	0.95	950															
29689.23	29689230	29691.08	29691080	1.85	1850															
29814.32	29814320	29815.17	29815170	0.85	850															
29825.04	29825040	29835.09	29835090	10.05	10050															
29848.84	29848840	29858.39	29858390	9.55	9550															
29869.14	29869140	29870.38	29870380	1.24	1240															
29891.44	29891440	29892.24	29892240	0.8	800															
29987.41	29987410	29988.21	29988210	0.8	800															
29989.59	29989590	29990.5	29990500	0.91	910															
30002.82	30002820	30003.66	30003660	0.84	840															
30005.07	30005070	30006.66	30006660	1.59	1590															
30010.07	30010070	30011.14	30011140	1.07	1070															
30026.66	30026660	30027.46	30027460	0.8	800															
30028.91	30028910	30029.81	30029810	0.9	900															
30036.07	30036070	30036.87	30036870	0.8	800															
30048.16	30048160	30049.03	30049030	0.87	870															
30051.02	30051020	30051.82	30051820	0.8	800															
30053.6	30053600	30055.94	30055940	2.34	2340															
30063.09	30063090	30063.89	30063890	0.8	800															
30086.32	30086320	30087.15	30087150	0.83	830															
30269.96	30269960	30270.78	30270780	0.82	820															
30345.66	30345660	30346.46	30346460	0.8	800															
30348.62	30348620	30349.42	30349420	0.8	800															
30425.84	30425840	30431.24	30431240	5.4	5400															
30431.24	30431240	30438.69	30438690	7.45	7450															
30441.74	30441740	30456.19	30456190	14.45	14450															
30465.07	30465070	30466.13	30466130	1.06	1060															
30467.14	30467140	30468.41	30468410	1.27	1270															
30474.24	30474240	30479.89	30479890	5.65	5650															
30485.04	30485040	30506.34	30506340	21.3	21300															
30506.34	30506340	30511.99	30511990	5.65	5650															
30513.44	30513440	30521.89	30521890	8.45	8450															
30526.64	30526640	30533.39	30533390	6.75	6750															
30542.64	30542640	30550.59	30550590	7.95	7950															
30571.86	30571860	30572.69	30572690	0.83	830															
30573.55	30573550	30574.35	30574350	0.8	800															
30575.16	30575160	30576.23	30576230	1.07	1070															
30597.06	30597060	30597.86	30597860	0.8	800															
30609.05	30609050	30611.7	30611700	2.65	2650															
30651.8	30651800	30652.6	30652600	0.8	800															
30660.32	30660320	30661.16	30661160	0.84	840															
30692.39	30692390	30693.21	30693210	0.82	820															
30694.29	30694290	30695.09	30695090	0.8	800															
30695.89	30695890	30698.61	30698610	2.72	2720															
30736.25	30736250	30737.11	30737110	0.86	860															
30806.82	30806820	30807.68	30807680	0.86	860															
30808.86	30808860	30810.2	30810200	1.34	1340															
30811.0	30811000	30812.23	30812230	1.23	1230															
30813.52	30813520	30814.37	30814370	0.85	850															
30926.64	30926640	30932.79	30932790	6.15	6150															
30943.34	30943340	30944.18	30944180	0.84	840															
31052.55	31052550	31053.41	31053410	0.86	860															
31089.44	31089440	31090.24	31090240	0.8	800															
31104.38	31104380	31105.32	31105320	0.94	940															
31106.13	31106130	31107.67	31107670	1.54	1540															
31122.65	31122650	31125.96	31125960	3.31	3310															
31128.06	31128060	31129.05	31129050	0.99	990															
31131.7	31131700	31133.36	31133360	1.66	1660															
31229.11	31229110	31232.1	31232100	2.99	2990															
31272.56	31272560	31278.44	31278440	5.88	5880															
31281.68	31281680	31282.97	31282970	1.29	1290															
31284.83	31284830	31286.35	31286350	1.52	1520															
31367.16	31367160	31368.08	31368080	0.92	920															
31478.33	31478330	31479.13	31479130	0.8	800															
31491.79	31491790	31492.59	31492590	0.8	800															
31684.1	31684100	31684.96	31684960	0.86	860															
31730.18	31730180	31731.59	31731590	1.41	1410															
31803.11	31803110	31807.78	31807780	4.67	4670															
31809.89	31809890	31810.84	31810840	0.95	950															
31812.07	31812070	31813.36	31813360	1.29	1290															
31815.89	31815890	31820.54	31820540	4.65	4650															
32001.56	32001560	32002.8	32002800	1.24	1240															
32006.8	32006800	32014.31	32014310	7.51	7510															
32050.29	32050290	32053.03	32053030	2.74	2740															
32059.79	32059790	32069.19	32069190	9.4	9400															
32078.24	32078240	32079.34	32079340	1.1	1100															
32088.8	32088800	32091.79	32091790	2.99	2990															
32112.16	32112160	32112.96	32112960	0.8	800															
32127.74	32127740	32128.54	32128540	0.8	800															
32140.91	32140910	32142.89	32142890	1.98	1980															
32213.82	32213820	32214.62	32214620	0.8	800															
32227.55	32227550	32228.35	32228350	0.8	800															
32664.98	32664980	32666.38	32666380	1.4	1400															
32692.23	32692230	32693.03	32693030	0.8	800															
32801.24	32801240	32802.21	32802210	0.97	970															
32903.11	32903110	32904.05	32904050	0.94	940															
32912.5	32912500	32913.53	32913530	1.03	1030															
32914.35	32914350	32920.28	32920280	5.93	5930															
32920.88	32920880	32923.06	32923060	2.18	2180															
32924.11	32924110	32925.04	32925040	0.93	930															
32930.88	32930880	32931.68	32931680	0.8	800															
32935.09	32935090	32936.73	32936730	1.64	1640															
32937.73	32937730	32938.54	32938540	0.81	810															
32952.77	32952770	32953.79	32953790	1.02	1020															
32982.1	32982100	32982.9	32982900	0.8	800															
33004.85	33004850	33005.65	33005650	0.8	800															
33050.27	33050270	33051.08	33051080	0.81	810															
33059.6	33059600	33060.42	33060420	0.82	820															
33078.81	33078810	33079.61	33079610	0.8	800															
33087.61	33087610	33088.74	33088740	1.13	1130															
33095.86	33095860	33096.98	33096980	1.12	1120															
33104.46	33104460	33105.27	33105270	0.81	810															
33108.99	33108990	33110.03	33110030	1.04	1040															
33113.91	33113910	33115.64	33115640	1.73	1730															
33126.73	33126730	33127.55	33127550	0.82	820															
33230.55	33230550	33231.73	33231730	1.18	1180															
33263.84	33263840	33264.8	33264800	0.96	960															
33337.88	33337880	33338.68	33338680	0.8	800															
33386.71	33386710	33387.53	33387530	0.82	820															
33661.17	33661170	33662.15	33662150	0.98	980															
33700.41	33700410	33701.33	33701330	0.92	920															
33717.53	33717530	33718.79	33718790	1.26	1260															
33733.59	33733590	33734.8	33734800	1.21	1210															
33850.9	33850900	33851.82	33851820	0.92	920															
33934.11	33934110	33935.14	33935140	1.03	1030															
33941.15	33941150	33941.95	33941950	0.8	800															
33944.22	33944220	33945.05	33945050	0.83	830															
33949.76	33949760	33950.58	33950580	0.82	820															
33955.89	33955890	33956.97	33956970	1.08	1080															
33958.93	33958930	33959.83	33959830	0.9	900															
