Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*FAF	*TVN	*MAF	*CHF	*NON	*FAN	*OLN	
7980.85	7980850	7982.39	7982390	1.54	1540								&=crying 							
7982.39	7982390	7982.82	7982820	0.43	430															
7982.82	7982820	7983.17	7983170	0.35	350								&=vocalization 							
7983.17	7983170	7983.47	7983470	0.3	300															
7983.47	7983470	7984.32	7984320	0.85	850								&=vocalization 							
7984.32	7984320	7984.92	7984920	0.6	600								&=vocalization 							
7988.04	7988040	7988.26	7988260	0.22	220								&=vocalization 							
7988.26	7988260	7988.81	7988810	0.55	550															
7988.81	7988810	7989.1	7989100	0.29	290								&=vocalization 							
7989.1	7989100	7989.44	7989440	0.34	340															
7989.44	7989440	7990.81	7990810	1.37	1370								&=crying 							
7991.63	7991630	7992.24	7992240	0.61	610								&=vocalization 							
7992.24	7992240	7992.57	7992570	0.33	330															
7992.57	7992570	7992.84	7992840	0.27	270								&=vocalization 							
7993.81	7993810	7994.31	7994310	0.5	500															
7994.31	7994310	7996.53	7996530	2.22	2220								&=crying 							
7996.53	7996530	7996.84	7996840	0.31	310															
7996.84	7996840	7997.23	7997230	0.39	390								&=crying 							
7997.23	7997230	7998.6	7998600	1.37	1370								&=vfx 							
7998.6	7998600	7998.74	7998740	0.14	140															
8009.75	8009750	8011.59	8011590	1.84	1840								&=crying 							
8011.59	8011590	8012.17	8012170	0.58	580															
8012.17	8012170	8012.44	8012440	0.27	270								&=crying 							
8013.68	8013680	8014.54	8014540	0.86	860								&=crying 							
8014.54	8014540	8015.34	8015340	0.8	800								&=crying 							
8015.34	8015340	8018.57	8018570	3.23	3230								&=crying 							
8019.37	8019370	8019.97	8019970	0.6	600								&=crying 							
8020.99	8020990	8021.35	8021350	0.36	360															
8021.35	8021350	8036.87	8036870	15.52	15520								&=crying 							
8047.78	8047780	8047.87	8047870	0.09	90															
8047.87	8047870	8050.97	8050970	3.1	3100								&=crying 							
8050.97	8050970	8051.71	8051710	0.74	740								&=crying 							
8051.71	8051710	8051.81	8051810	0.1	100															
8051.81	8051810	8052.81	8052810	1.0	1000								&=vocalization 							
8052.81	8052810	8053.02	8053020	0.21	210															
8053.02	8053020	8054.34	8054340	1.32	1320								&=crying 							
8054.34	8054340	8055.18	8055180	0.84	840								&=vocalization 							
8055.18	8055180	8056.2	8056200	1.02	1020								&=crying 							
8057.24	8057240	8063.02	8063020	5.78	5780								&=crying 							
8066.82	8066820	8068.32	8068320	1.5	1500								&=crying 							
8069.79	8069790	8070.3	8070300	0.51	510								&=crying 							
8070.3	8070300	8070.41	8070410	0.11	110															
8071.21	8071210	8077.28	8077280	6.07	6070								&=crying 							
8079.06	8079060	8084.05	8084050	4.99	4990								&=crying 							
8084.95	8084950	8089.17	8089170	4.22	4220								&=crying 							
8090.08	8090080	8090.68	8090680	0.6	600								&=crying 							
8091.65	8091650	8095.8	8095800	4.15	4150								&=crying 							
8096.6	8096600	8097.5	8097500	0.9	900								&=vocalization 							
8098.3	8098300	8098.9	8098900	0.6	600								&=crying 							
8098.9	8098900	8099.0	8099000	0.1	100															
8099.0	8099000	8099.97	8099970	0.97	970								&=crying 							
8099.97	8099970	8100.96	8100960	0.99	990								&=crying 							
8103.77	8103770	8104.37	8104370	0.6	600								&=crying 							
8105.43	8105430	8106.83	8106830	1.4	1400								&=crying 							
8108.33	8108330	8108.93	8108930	0.6	600								&=crying 							
8109.74	8109740	8110.95	8110950	1.21	1210								&=crying 							
8112.75	8112750	8113.35	8113350	0.6	600								&=crying 							
8114.15	8114150	8114.63	8114630	0.48	480								&=crying 							
8114.63	8114630	8114.76	8114760	0.13	130															
8292.33	8292330	8292.49	8292490	0.16	160															
8292.49	8292490	8292.93	8292930	0.44	440								&=vocalization 							
8309.44	8309440	8310.28	8310280	0.84	840								&=crying 							
8316.04	8316040	8316.17	8316170	0.13	130															
8316.17	8316170	8317.23	8317230	1.06	1060								&=vocalization 							
8318.03	8318030	8319.11	8319110	1.08	1080								&=vocalization 							
8319.11	8319110	8319.72	8319720	0.61	610								&=vocalization 							
8320.57	8320570	8320.8	8320800	0.23	230															
8320.8	8320800	8321.59	8321590	0.79	790								&=vocalization 							
8321.59	8321590	8322.19	8322190	0.6	600								&=vocalization 							
8322.19	8322190	8322.41	8322410	0.22	220															
8322.41	8322410	8323.04	8323040	0.63	630								&=crying 							
8323.04	8323040	8323.27	8323270	0.23	230															
8323.27	8323270	8324.6	8324600	1.33	1330								&=crying 							
8324.6	8324600	8324.7	8324700	0.1	100															
8324.7	8324700	8325.43	8325430	0.73	730								&=vocalization 							
8325.43	8325430	8325.6	8325600	0.17	170															
8325.6	8325600	8326.4	8326400	0.8	800								&=vocalization 							
8326.4	8326400	8333.61	8333610	7.21	7210								&=crying 							
8333.61	8333610	8333.91	8333910	0.3	300															
8333.91	8333910	8334.77	8334770	0.86	860								&=vocalization 							
8334.77	8334770	8339.74	8339740	4.97	4970								&=crying 							
8340.55	8340550	8340.68	8340680	0.13	130															
8340.68	8340680	8341.53	8341530	0.85	850								&=vocalization 							
8342.52	8342520	8346.81	8346810	4.29	4290								&=crying 							
8346.81	8346810	8347.1	8347100	0.29	290															
8347.1	8347100	8347.29	8347290	0.19	190															
8347.29	8347290	8348.1	8348100	0.81	810								&=vocalization 							
8348.1	8348100	8348.89	8348890	0.79	790								&=vocalization 							
8353.84	8353840	8354.18	8354180	0.34	340								&=vocalization 							
8354.18	8354180	8354.82	8354820	0.64	640															
8354.82	8354820	8355.08	8355080	0.26	260								&=vocalization 							
8554.58	8554580	8554.71	8554710	0.13	130															
8554.71	8554710	8554.94	8554940	0.23	230								&=vocalization 							
8554.94	8554940	8555.18	8555180	0.24	240															
8564.06	8564060	8564.21	8564210	0.15	150								&=vocalization 							
8564.21	8564210	8564.54	8564540	0.33	330															
8564.54	8564540	8565.43	8565430	0.89	890								&=vocalization 							
8565.43	8565430	8565.56	8565560	0.13	130															
8584.08	8584080	8584.79	8584790	0.71	710								&=vocalization 							
8587.41	8587410	8588.53	8588530	1.12	1120								&=vocalization 							
8590.55	8590550	8591.11	8591110	0.56	560								&=vocalization 							
8591.11	8591110	8591.47	8591470	0.36	360															
8591.47	8591470	8593.76	8593760	2.29	2290								&=vocalization 							
8593.76	8593760	8594.01	8594010	0.25	250															
8594.01	8594010	8595.02	8595020	1.01	1010								&=vocalization 							
8595.02	8595020	8599.03	8599030	4.01	4010								&=crying 							
8599.03	8599030	8600.2	8600200	1.17	1170								&=vocalization 							
8600.2	8600200	8610.63	8610630	10.43	10430								&=crying 							
8610.63	8610630	8611.09	8611090	0.46	460															
8614.86	8614860	8615.1	8615100	0.24	240															
8615.1	8615100	8615.27	8615270	0.17	170								&=vocalization 							
8615.27	8615270	8615.46	8615460	0.19	190															
8834.8	8834800	8834.89	8834890	0.09	90															
8834.89	8834890	8835.4	8835400	0.51	510								&=crying 							
8836.67	8836670	8837.59	8837590	0.92	920								&=crying 							
8838.46	8838460	8839.52	8839520	1.06	1060								&=crying 							
8839.52	8839520	8841.41	8841410	1.89	1890								&=crying 							
8860.7	8860700	8861.3	8861300	0.6	600								&=vocalization 							
8874.05	8874050	8874.22	8874220	0.17	170															
8874.22	8874220	8874.48	8874480	0.26	260								&=vocalization 							
8874.48	8874480	8874.65	8874650	0.17	170															
8875.98	8875980	8876.68	8876680	0.7	700								&=crying 							
8876.68	8876680	8877.25	8877250	0.57	570															
8877.25	8877250	8878.02	8878020	0.77	770								&=crying 							
8878.02	8878020	8878.77	8878770	0.75	750								&=crying 							
8878.77	8878770	8879.11	8879110	0.34	340															
8879.11	8879110	8879.56	8879560	0.45	450								&=vocalization 							
8879.56	8879560	8879.87	8879870	0.31	310															
8879.87	8879870	8880.06	8880060	0.19	190								&=vocalization 							
8883.62	8883620	8884.04	8884040	0.42	420															
8884.04	8884040	8884.22	8884220	0.18	180								&=vocalization 							
8885.03	8885030	8886.64	8886640	1.61	1610								&=vocalization 							
8886.64	8886640	8886.74	8886740	0.1	100															
8886.74	8886740	8887.64	8887640	0.9	900								&=vocalization 							
8887.64	8887640	8888.33	8888330	0.69	690								&=vocalization 							
8889.3	8889300	8891.03	8891030	1.73	1730								&=crying 							
8891.87	8891870	8902.87	8902870	11.0	11000								&=crying 							
8903.67	8903670	8911.03	8911030	7.36	7360								&=crying 							
8911.83	8911830	8914.5	8914500	2.67	2670								&=crying 							
8914.5	8914500	8914.66	8914660	0.16	160															
8914.66	8914660	8915.49	8915490	0.83	830								&=vocalization 							
8915.49	8915490	8915.66	8915660	0.17	170															
8915.66	8915660	8915.75	8915750	0.09	90															
8915.75	8915750	8918.81	8918810	3.06	3060								&=vocalization 							
8918.81	8918810	8919.0	8919000	0.19	190															
8919.0	8919000	8919.42	8919420	0.42	420															
8919.42	8919420	8920.25	8920250	0.83	830								&=crying 							
8920.25	8920250	8921.27	8921270	1.02	1020								&=crying 							
8921.27	8921270	8922.28	8922280	1.01	1010								&=vocalization 							
8922.28	8922280	8925.1	8925100	2.82	2820								&=vocalization 							
8925.1	8925100	8925.4	8925400	0.3	300															
8925.4	8925400	8927.44	8927440	2.04	2040								&=vocalization 							
8928.43	8928430	8934.16	8934160	5.73	5730								&=crying 							
8934.96	8934960	8935.7	8935700	0.74	740								&=vocalization 							
8950.21	8950210	8950.38	8950380	0.17	170															
8950.38	8950380	8950.68	8950680	0.3	300								&=vocalization 							
8950.68	8950680	8950.81	8950810	0.13	130															
8955.83	8955830	8956.32	8956320	0.49	490								&=vocalization 							
8956.32	8956320	8956.65	8956650	0.33	330															
8956.65	8956650	8957.72	8957720	1.07	1070								&=vocalization 							
8958.65	8958650	8959.36	8959360	0.71	710								&=crying 							
8960.29	8960290	8962.08	8962080	1.79	1790								&=crying 							
8963.1	8963100	8967.19	8967190	4.09	4090								&=crying 							
8967.99	8967990	8972.69	8972690	4.7	4700								&=vocalization 							
8972.69	8972690	8973.49	8973490	0.8	800								&=crying 							
8973.49	8973490	8978.4	8978400	4.91	4910								&=vocalization 							
8978.4	8978400	8978.48	8978480	0.08	80															
8979.68	8979680	8985.13	8985130	5.45	5450								&=crying 							
8985.13	8985130	8985.28	8985280	0.15	150															
8986.11	8986110	8986.7	8986700	0.59	590								&=vocalization 							
8986.7	8986700	8987.55	8987550	0.85	850															
8987.55	8987550	8988.06	8988060	0.51	510								&=vocalization 							
8988.86	8988860	8990.1	8990100	1.24	1240								&=vocalization 							
8990.1	8990100	8990.31	8990310	0.21	210															
8991.47	8991470	8991.73	8991730	0.26	260								&=vocalization 							
8991.73	8991730	8992.1	8992100	0.37	370															
8992.1	8992100	8993.18	8993180	1.08	1080								&=vocalization 							
8998.19	8998190	8998.54	8998540	0.35	350								&=vocalization 							
8998.54	8998540	8999.11	8999110	0.57	570															
8999.11	8999110	8999.33	8999330	0.22	220								&=vocalization 							
9000.13	9000130	9000.52	9000520	0.39	390								&=vocalization 							
9000.52	9000520	9000.73	9000730	0.21	210															
9248.7	9248700	9249.31	9249310	0.61	610								&=vocalization 							
9265.58	9265580	9267.79	9267790	2.21	2210								&=crying 							
9267.79	9267790	9268.39	9268390	0.6	600								&=vocalization 							
9269.74	9269740	9269.98	9269980	0.24	240															
9269.98	9269980	9270.74	9270740	0.76	760								&=vocalization 							
9270.74	9270740	9272.05	9272050	1.31	1310								&=vocalization 							
9272.05	9272050	9272.16	9272160	0.11	110															
9272.16	9272160	9273.51	9273510	1.35	1350								&=crying 							
9273.51	9273510	9275.31	9275310	1.8	1800								&=vocalization 							
9275.31	9275310	9275.71	9275710	0.4	400															
9275.71	9275710	9276.66	9276660	0.95	950								&=vocalization 							
9276.66	9276660	9277.02	9277020	0.36	360															
9277.02	9277020	9277.97	9277970	0.95	950								&=vocalization 							
9278.77	9278770	9279.38	9279380	0.61	610								&=crying 							
9280.51	9280510	9282.25	9282250	1.74	1740								&=vocalization 							
9284.36	9284360	9284.55	9284550	0.19	190								&=vocalization 							
9284.55	9284550	9285.17	9285170	0.62	620															
9285.17	9285170	9285.33	9285330	0.16	160								&=vocalization 							
9287.91	9287910	9288.14	9288140	0.23	230															
9288.14	9288140	9288.94	9288940	0.8	800								&=crying 							
9288.94	9288940	9289.91	9289910	0.97	970								&=vocalization 							
9290.82	9290820	9292.86	9292860	2.04	2040								&=crying 							
9293.71	9293710	9298.4	9298400	4.69	4690								&=crying 							
9299.2	9299200	9300.36	9300360	1.16	1160								&=vocalization 							
9301.82	9301820	9303.33	9303330	1.51	1510								&=crying 							
9304.13	9304130	9306.62	9306620	2.49	2490								&=crying 							
9307.81	9307810	9310.12	9310120	2.31	2310								&=vocalization 							
9310.12	9310120	9310.29	9310290	0.17	170															
9311.09	9311090	9311.48	9311480	0.39	390								&=crying 							
9311.48	9311480	9311.58	9311580	0.1	100								&=vfx 							
9311.58	9311580	9311.69	9311690	0.11	110															
10622.28	10622280	10622.89	10622890	0.61	610								&=vfx 							
10648.04	10648040	10648.64	10648640	0.6	600								&=vocalization 							
10648.64	10648640	10649.57	10649570	0.93	930								&=vfx 							
10813.32	10813320	10813.73	10813730	0.41	410								&=vocalization 							
10813.73	10813730	10813.92	10813920	0.19	190															
10846.51	10846510	10850.32	10850320	3.81	3810								&=crying 							
10850.32	10850320	10850.42	10850420	0.1	100															
10850.42	10850420	10851.16	10851160	0.74	740								&=vocalization 							
10851.16	10851160	10851.54	10851540	0.38	380															
10851.54	10851540	10851.79	10851790	0.25	250								&=vocalization 							
10851.79	10851790	10852.12	10852120	0.33	330															
10852.12	10852120	10852.47	10852470	0.35	350								&=vocalization 							
10856.15	10856150	10856.75	10856750	0.6	600								&=crying 							
10859.46	10859460	10859.6	10859600	0.14	140								&=vocalization 							
10859.6	10859600	10859.96	10859960	0.36	360															
10859.96	10859960	10860.2	10860200	0.24	240								&=vocalization 							
10861.97	10861970	10862.73	10862730	0.76	760								&=crying 							
10862.73	10862730	10863.0	10863000	0.27	270															
10863.0	10863000	10863.87	10863870	0.87	870								&=crying 							
10863.87	10863870	10864.07	10864070	0.2	200								&=vocalization 							
10864.07	10864070	10864.51	10864510	0.44	440															
10864.51	10864510	10864.83	10864830	0.32	320															
10864.83	10864830	10865.53	10865530	0.7	700								&=vocalization 							
10865.53	10865530	10866.2	10866200	0.67	670								&=vocalization 							
10867.21	10867210	10869.41	10869410	2.2	2200								&=crying 							
10869.41	10869410	10869.53	10869530	0.12	120															
10869.53	10869530	10869.68	10869680	0.15	150															
10869.68	10869680	10870.27	10870270	0.59	590								&=crying 							
