Notes/ other		00:16:56.502	1016.502	00:16:56.992	1016.992	00:00:00.490	0.49	active alert
Notes/ other		00:16:56.992	1016.992	00:16:57.502	1017.502	00:00:00.510	0.51	active alert
Notes/ other		00:16:57.507	1017.507	00:16:57.997	1017.997	00:00:00.490	0.49	active alert
Notes/ other		00:16:57.997	1017.997	00:16:58.502	1018.502	00:00:00.505	0.505	active alert
Notes/ other		00:16:58.502	1018.502	00:16:59.002	1019.002	00:00:00.500	0.5	active alert
Notes/ other		00:16:59.012	1019.012	00:16:59.512	1019.512	00:00:00.500	0.5	active alert
Notes/ other		00:16:59.512	1019.512	00:17:00.002	1020.002	00:00:00.490	0.49	active alert
Notes/ other		00:17:00.002	1020.002	00:17:00.502	1020.502	00:00:00.500	0.5	active alert
Notes/ other		00:17:00.517	1020.517	00:17:01.002	1021.002	00:00:00.485	0.485	active alert
Notes/ other		00:17:01.002	1021.002	00:17:01.507	1021.507	00:00:00.505	0.505	active alert
Notes/ other		00:17:01.507	1021.507	00:17:01.997	1021.997	00:00:00.490	0.49	active alert
Notes/ other		00:17:01.997	1021.997	00:17:02.502	1022.502	00:00:00.505	0.505	active alert
Notes/ other		00:17:02.502	1022.502	00:17:03.012	1023.012	00:00:00.510	0.51	active alert
Notes/ other		00:17:03.017	1023.017	00:17:03.507	1023.507	00:00:00.490	0.49	active alert
Notes/ other		00:17:03.512	1023.512	00:17:04.002	1024.002	00:00:00.490	0.49	active alert
Notes/ other		00:17:04.007	1024.007	00:17:04.497	1024.497	00:00:00.490	0.49	active alert
Notes/ other		00:17:04.502	1024.502	00:17:04.992	1024.992	00:00:00.490	0.49	active alert
Notes/ other		00:17:05.007	1025.007	00:17:05.507	1025.507	00:00:00.500	0.5	active alert
Notes/ other		00:17:05.507	1025.507	00:17:06.002	1026.002	00:00:00.495	0.495	active alert
Notes/ other		00:17:06.002	1026.002	00:17:06.512	1026.512	00:00:00.510	0.51	active alert
Notes/ other		00:17:06.517	1026.517	00:17:07.017	1027.017	00:00:00.500	0.5	active alert
Notes/ other		00:17:07.017	1027.017	00:17:07.522	1027.522	00:00:00.505	0.505	active alert
Notes/ other		00:17:07.522	1027.522	00:17:07.997	1027.997	00:00:00.475	0.475	active alert
Notes/ other		00:17:07.997	1027.997	00:17:08.517	1028.517	00:00:00.520	0.52	active alert
Notes/ other		00:17:08.517	1028.517	00:17:09.007	1029.007	00:00:00.490	0.49	active alert
Notes/ other		00:17:09.012	1029.012	00:17:09.502	1029.502	00:00:00.490	0.49	active alert
Notes/ other		00:17:09.502	1029.502	00:17:10.002	1030.002	00:00:00.500	0.5	active alert
Notes/ other		00:17:10.012	1030.012	00:17:10.492	1030.492	00:00:00.480	0.48	active alert
Notes/ other		00:17:10.502	1030.502	00:17:10.997	1030.997	00:00:00.495	0.495	active alert
Notes/ other		00:17:10.997	1030.997	00:17:11.507	1031.507	00:00:00.510	0.51	active alert
Notes/ other		00:17:11.507	1031.507	00:17:12.007	1032.007	00:00:00.500	0.5	active alert
Notes/ other		00:17:12.007	1032.007	00:17:12.507	1032.507	00:00:00.500	0.5	active alert
Notes/ other		00:17:12.507	1032.507	00:17:12.997	1032.997	00:00:00.490	0.49	active alert
Notes/ other		00:17:12.997	1032.997	00:17:13.482	1033.482	00:00:00.485	0.485	active alert
