Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*NON	*CHF	*FAN	*OLN	
12554.87	12554870	12556.02	12556020	1.15	1150															
12566.88	12566880	12568.45	12568450	1.57	1570															
12573.56	12573560	12574.62	12574620	1.06	1060															
12577.68	12577680	12579.26	12579260	1.58	1580															
12580.26	12580260	12590.32	12590320	10.06	10060															
12591.32	12591320	12599.78	12599780	8.46	8460															
12600.66	12600660	12604.87	12604870	4.21	4210															
12611.31	12611310	12618.52	12618520	7.21	7210															
12621.29	12621290	12626.26	12626260	4.97	4970															
12627.06	12627060	12629.12	12629120	2.06	2060															
12630.07	12630070	12632.5	12632500	2.43	2430															
12751.07	12751070	12753.43	12753430	2.36	2360															
12757.77	12757770	12758.92	12758920	1.15	1150															
12762.49	12762490	12769.7	12769700	7.21	7210															
12941.59	12941590	12942.46	12942460	0.87	870															
12943.67	12943670	12944.5	12944500	0.83	830															
12948.5	12948500	12949.5	12949500	1.0	1000															
12989.27	12989270	12990.7	12990700	1.43	1430															
12996.0	12996000	12996.8	12996800	0.8	800															
13002.7	13002700	13003.8	13003800	1.1	1100															
13015.15	13015150	13016.03	13016030	0.88	880															
13019.35	13019350	13020.34	13020340	0.99	990															
13033.32	13033320	13034.38	13034380	1.06	1060															
13044.14	13044140	13048.51	13048510	4.37	4370															
13075.65	13075650	13076.59	13076590	0.94	940															
13078.41	13078410	13079.5	13079500	1.09	1090															
13084.08	13084080	13086.52	13086520	2.44	2440															
13112.92	13112920	13114.58	13114580	1.66	1660															
13121.13	13121130	13123.5	13123500	2.37	2370															
13126.25	13126250	13127.09	13127090	0.84	840															
13127.98	13127980	13128.85	13128850	0.87	870															
13131.19	13131190	13133.46	13133460	2.27	2270															
13138.32	13138320	13140.92	13140920	2.6	2600															
13142.11	13142110	13143.79	13143790	1.68	1680															
13144.99	13144990	13147.55	13147550	2.56	2560															
13148.38	13148380	13149.18	13149180	0.8	800															
13153.72	13153720	13155.28	13155280	1.56	1560															
13156.08	13156080	13156.95	13156950	0.87	870															
13161.35	13161350	13162.65	13162650	1.3	1300															
13166.25	13166250	13167.77	13167770	1.52	1520															
13168.82	13168820	13172.5	13172500	3.68	3680															
13173.3	13173300	13174.1	13174100	0.8	800															
13174.91	13174910	13176.66	13176660	1.75	1750															
13183.64	13183640	13185.05	13185050	1.41	1410															
13188.18	13188180	13189.02	13189020	0.84	840															
13190.79	13190790	13199.18	13199180	8.39	8390															
13200.78	13200780	13205.19	13205190	4.41	4410															
13205.99	13205990	13212.61	13212610	6.62	6620															
13213.61	13213610	13214.97	13214970	1.36	1360															
13215.88	13215880	13217.28	13217280	1.4	1400															
13218.08	13218080	13220.84	13220840	2.76	2760															
13221.64	13221640	13222.85	13222850	1.21	1210															
13223.67	13223670	13224.62	13224620	0.95	950															
13225.43	13225430	13226.98	13226980	1.55	1550															
13227.78	13227780	13229.16	13229160	1.38	1380															
13240.62	13240620	13241.42	13241420	0.8	800															
13243.23	13243230	13244.26	13244260	1.03	1030															
13248.0	13248000	13250.85	13250850	2.85	2850															
13251.65	13251650	13253.29	13253290	1.64	1640															
13254.54	13254540	13257.59	13257590	3.05	3050															
13260.44	13260440	13261.25	13261250	0.81	810															
13262.72	13262720	13265.77	13265770	3.05	3050															
13266.57	13266570	13267.74	13267740	1.17	1170															
13273.72	13273720	13274.55	13274550	0.83	830															
13275.35	13275350	13276.29	13276290	0.94	940															
13289.42	13289420	13290.22	13290220	0.8	800															
13433.56	13433560	13435.31	13435310	1.75	1750															
13437.6	13437600	13440.48	13440480	2.88	2880															
13442.67	13442670	13447.16	13447160	4.49	4490															
13448.06	13448060	13449.33	13449330	1.27	1270															
13450.57	13450570	13451.41	13451410	0.84	840															
13617.3	13617300	13618.1	13618100	0.8	800															
13680.49	13680490	13682.11	13682110	1.62	1620															
13683.67	13683670	13684.47	13684470	0.8	800															
13690.76	13690760	13692.02	13692020	1.26	1260															
13721.7	13721700	13723.28	13723280	1.58	1580															
13793.01	13793010	13794.96	13794960	1.95	1950															
13795.78	13795780	13796.87	13796870	1.09	1090															
13832.24	13832240	13833.52	13833520	1.28	1280															
13846.19	13846190	13846.99	13846990	0.8	800															
13851.64	13851640	13854.89	13854890	3.25	3250															
13857.69	13857690	13859.52	13859520	1.83	1830															
13861.05	13861050	13863.41	13863410	2.36	2360															
13866.32	13866320	13869.6	13869600	3.28	3280															
13870.52	13870520	13873.44	13873440	2.92	2920															
13881.71	13881710	13882.65	13882650	0.94	940															
13887.27	13887270	13888.08	13888080	0.81	810															
13890.51	13890510	13893.26	13893260	2.75	2750															
13903.2	13903200	13904.24	13904240	1.04	1040															
13922.26	13922260	13926.43	13926430	4.17	4170															
13928.29	13928290	13930.76	13930760	2.47	2470															
13931.76	13931760	13937.27	13937270	5.51	5510															
13938.07	13938070	13939.87	13939870	1.8	1800															
13940.69	13940690	13943.2	13943200	2.51	2510															
13946.6	13946600	13947.73	13947730	1.13	1130															
13948.53	13948530	13952.0	13952000	3.47	3470															
13955.41	13955410	13956.21	13956210	0.8	800															
13959.15	13959150	13963.03	13963030	3.88	3880															
13963.83	13963830	13965.63	13965630	1.8	1800															
13966.63	13966630	13970.17	13970170	3.54	3540															
13974.82	13974820	13978.35	13978350	3.53	3530															
13981.9	13981900	13982.84	13982840	0.94	940															
13983.64	13983640	13985.68	13985680	2.04	2040															
13986.9	13986900	13989.78	13989780	2.88	2880															
13993.78	13993780	13995.15	13995150	1.37	1370															
13996.35	13996350	13998.98	13998980	2.63	2630															
14000.26	14000260	14006.36	14006360	6.1	6100															
14007.16	14007160	14010.34	14010340	3.18	3180															
14011.14	14011140	14012.8	14012800	1.66	1660															
14015.91	14015910	14018.4	14018400	2.49	2490															
14019.44	14019440	14022.64	14022640	3.2	3200															
14069.67	14069670	14070.72	14070720	1.05	1050															
14072.25	14072250	14073.27	14073270	1.02	1020															
14086.72	14086720	14087.86	14087860	1.14	1140															
14089.44	14089440	14091.52	14091520	2.08	2080															
14093.14	14093140	14097.57	14097570	4.43	4430															
14098.38	14098380	14100.12	14100120	1.74	1740															
14102.84	14102840	14104.13	14104130	1.29	1290															
14109.32	14109320	14110.13	14110130	0.81	810															
14110.95	14110950	14113.47	14113470	2.52	2520															
14114.42	14114420	14119.44	14119440	5.02	5020															
14126.7	14126700	14129.06	14129060	2.36	2360															
14131.14	14131140	14134.61	14134610	3.47	3470															
14138.71	14138710	14140.87	14140870	2.16	2160															
14143.03	14143030	14144.41	14144410	1.38	1380															
14148.48	14148480	14149.28	14149280	0.8	800															
14150.58	14150580	14152.36	14152360	1.78	1780															
14153.16	14153160	14155.1	14155100	1.94	1940															
14156.3	14156300	14159.62	14159620	3.32	3320															
14160.75	14160750	14162.31	14162310	1.56	1560															
14164.59	14164590	14165.9	14165900	1.31	1310															
14166.72	14166720	14167.61	14167610	0.89	890															
14169.62	14169620	14170.52	14170520	0.9	900															
14171.37	14171370	14173.04	14173040	1.67	1670															
14173.84	14173840	14175.26	14175260	1.42	1420															
14178.71	14178710	14179.59	14179590	0.88	880															
14180.39	14180390	14181.43	14181430	1.04	1040															
14182.33	14182330	14183.75	14183750	1.42	1420															
14184.55	14184550	14185.35	14185350	0.8	800															
14187.55	14187550	14188.43	14188430	0.88	880															
14190.2	14190200	14191.0	14191000	0.8	800															
14191.94	14191940	14193.79	14193790	1.85	1850															
14196.5	14196500	14199.81	14199810	3.31	3310															
14203.36	14203360	14205.96	14205960	2.6	2600															
14206.76	14206760	14207.91	14207910	1.15	1150															
14209.0	14209000	14211.58	14211580	2.58	2580															
14215.83	14215830	14217.0	14217000	1.17	1170															
14218.06	14218060	14218.88	14218880	0.82	820															
14219.97	14219970	14220.77	14220770	0.8	800															
14225.43	14225430	14228.86	14228860	3.43	3430															
14229.66	14229660	14230.85	14230850	1.19	1190															
14232.05	14232050	14232.95	14232950	0.9	900															
14234.18	14234180	14236.53	14236530	2.35	2350															
14237.99	14237990	14238.82	14238820	0.83	830															
14248.29	14248290	14251.63	14251630	3.34	3340															
14252.8	14252800	14254.29	14254290	1.49	1490															
14255.23	14255230	14257.61	14257610	2.38	2380															
14258.45	14258450	14262.02	14262020	3.57	3570															
14262.89	14262890	14265.27	14265270	2.38	2380															
14266.07	14266070	14269.43	14269430	3.36	3360															
14270.49	14270490	14271.44	14271440	0.95	950															
14273.06	14273060	14274.5	14274500	1.44	1440															
14275.6	14275600	14277.4	14277400	1.8	1800															
14284.1	14284100	14285.68	14285680	1.58	1580															
14286.53	14286530	14287.85	14287850	1.32	1320															
14288.68	14288680	14290.52	14290520	1.84	1840															
14291.41	14291410	14292.69	14292690	1.28	1280															
14293.49	14293490	14294.74	14294740	1.25	1250															
14295.86	14295860	14297.88	14297880	2.02	2020															
14298.84	14298840	14299.65	14299650	0.81	810															
14300.46	14300460	14302.69	14302690	2.23	2230															
14303.49	14303490	14305.88	14305880	2.39	2390															
14307.02	14307020	14310.06	14310060	3.04	3040															
14311.68	14311680	14313.5	14313500	1.82	1820															
14314.3	14314300	14315.1	14315100	0.8	800															
14316.01	14316010	14323.2	14323200	7.19	7190															
14324.0	14324000	14325.0	14325000	1.0	1000															
14325.86	14325860	14326.69	14326690	0.83	830															
14327.8	14327800	14328.88	14328880	1.08	1080															
14329.68	14329680	14331.27	14331270	1.59	1590															
14340.17	14340170	14342.34	14342340	2.17	2170															
14346.0	14346000	14348.49	14348490	2.49	2490															
14349.59	14349590	14350.44	14350440	0.85	850															
14352.94	14352940	14354.66	14354660	1.72	1720															
14355.46	14355460	14356.26	14356260	0.8	800															
14361.77	14361770	14363.04	14363040	1.27	1270															
14365.94	14365940	14368.0	14368000	2.06	2060															
14369.35	14369350	14370.68	14370680	1.33	1330															
14379.35	14379350	14380.71	14380710	1.36	1360															
14381.55	14381550	14383.74	14383740	2.19	2190															
14387.16	14387160	14389.12	14389120	1.96	1960															
14389.93	14389930	14392.34	14392340	2.41	2410															
14402.9	14402900	14404.21	14404210	1.31	1310															
14406.24	14406240	14407.44	14407440	1.2	1200															
14413.02	14413020	14413.94	14413940	0.92	920															
14414.75	14414750	14415.65	14415650	0.9	900															
14422.44	14422440	14423.37	14423370	0.93	930															
14424.17	14424170	14432.96	14432960	8.79	8790															
14458.69	14458690	14460.39	14460390	1.7	1700															
14462.54	14462540	14463.59	14463590	1.05	1050															
14464.87	14464870	14465.99	14465990	1.12	1120															
14467.62	14467620	14468.67	14468670	1.05	1050															
14469.59	14469590	14476.97	14476970	7.38	7380															
14479.11	14479110	14481.08	14481080	1.97	1970															
14481.88	14481880	14482.68	14482680	0.8	800															
14483.55	14483550	14484.36	14484360	0.81	810															
14509.18	14509180	14509.98	14509980	0.8	800															
14608.05	14608050	14612.66	14612660	4.61	4610															
14630.8	14630800	14631.66	14631660	0.86	860															
14635.17	14635170	14638.09	14638090	2.92	2920															
14639.54	14639540	14642.05	14642050	2.51	2510															
14642.92	14642920	14645.64	14645640	2.72	2720															
14646.62	14646620	14647.42	14647420	0.8	800															
14650.12	14650120	14652.3	14652300	2.18	2180															
14654.5	14654500	14657.26	14657260	2.76	2760															
14662.2	14662200	14663.05	14663050	0.85	850															
14664.07	14664070	14666.96	14666960	2.89	2890															
14668.3	14668300	14673.87	14673870	5.57	5570															
14674.67	14674670	14678.16	14678160	3.49	3490															
14679.12	14679120	14685.41	14685410	6.29	6290															
14700.0	14700000	14701.84	14701840	1.84	1840															
14707.46	14707460	14708.37	14708370	0.91	910															
14710.05	14710050	14714.5	14714500	4.45	4450															
14721.36	14721360	14722.35	14722350	0.99	990															
